subj	pred	obj	type	create_time	update_time
comp355	首次注册登记地点	江苏省苏州工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp355	证券简称	苏州科达	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp355	法人代表	陈冬根	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp355	总经理	陈卫东	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp355	代码	603660	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp355	公司注册地址	江苏省苏州市高新区金山路131号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp355	企业法人营业执照注册号	320500400020718	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp355	公司注册地址邮箱	215011	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp355	公司名称	苏州科达科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp356	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp356	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp356	证券简称	安图生物	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp356	法人代表	苗拥军	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp356	总经理	吴学炜	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp356	代码	603658	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp356	公司注册地址	河南省郑州经济技术开发区经北一路87号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp356	企业法人营业执照注册号	410198400000498	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp356	公司注册地址邮箱	450016	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp356	公司名称	郑州安图生物工程股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp357	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp357	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp357	证券简称	三祥新材	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp357	法人代表	夏鹏	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp357	总经理	夏鹏	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp357	代码	603663	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp357	公司注册地址	福建省宁德市寿宁县解放街292号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp357	企业法人营业执照注册号	350900400000262	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp357	公司注册地址邮箱	355500	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp357	公司名称	三祥新材股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp358	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp358	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp358	证券简称	康 隆 达	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp358	法人代表	张间芳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp358	总经理	张间芳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp358	代码	603665	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp358	公司注册地址	浙江省绍兴市杭州湾上虞经济技术开发区纬五东路7号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp358	企业法人营业执照注册号	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp358	公司注册地址邮箱	312361	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp358	公司名称	浙江康隆达特种防护科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp359	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp359	首次注册登记地点	新昌县工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp359	证券简称	五洲新春	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp359	法人代表	张峰	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp359	总经理	张峰	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp359	代码	603667	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp359	公司注册地址	浙江省新昌县七星街道泰坦大道199号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp359	企业法人营业执照注册号	330624000040168	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp359	公司注册地址邮箱	312500	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp359	公司名称	浙江五洲新春集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp360	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp360	首次注册登记地点	福州市工商局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp360	证券简称	天马科技	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp360	法人代表	陈庆堂	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp360	总经理	陈庆堂	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp360	代码	603668	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp360	公司注册地址	福建省福清市上迳镇工业区	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp360	企业法人营业执照注册号	350100400010716	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp360	公司注册地址邮箱	350308	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp360	公司名称	福建天马科技集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	证券简称	灵康药业	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	法人代表	陶灵萍	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	总经理	陶灵萍	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	代码	603669	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	公司注册地址	西藏山南地区泽当镇乃东路68号乃东县商住楼第二幢一层	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	企业法人营业执照注册号	540000200018477	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	公司注册地址邮箱	856000	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	公司名称	灵康药业集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp362	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp362	首次注册登记地点	大同市工商行政管理局经济技术开发区分局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp362	证券简称	卫 信 康	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp362	法人代表	张勇	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp362	总经理	张勇	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp362	代码	603676	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp362	公司注册地址	西藏拉萨经济技术开发区孵化园区1#厂房二层收缩缝以南201-1室	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp362	企业法人营业执照注册号	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp362	公司注册地址邮箱	851400	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp362	公司名称	西藏卫信康医药股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp363	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp363	首次注册登记地点	宁海县工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp363	证券简称	奇精机械	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp363	法人代表	汪永琪	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp363	总经理	汪伟东	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp363	代码	603677	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp363	公司注册地址	浙江省宁海县跃龙街道气象北路289号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp363	企业法人营业执照注册号	330226000059813	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp363	公司注册地址邮箱	315600	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp363	公司名称	奇精机械股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp364	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp364	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp364	证券简称	火炬电子	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp364	法人代表	蔡明通	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp364	总经理	蔡劲军	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp364	代码	603678	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp364	公司注册地址	福建省泉州市鲤城区江南高新技术电子信息园区紫华路4号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp364	企业法人营业执照注册号	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp364	公司注册地址邮箱	362000	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp364	公司名称	福建火炬电子科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp365	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp365	首次注册登记地点	成都市双流工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp365	证券简称	华体科技	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp365	法人代表	梁熹	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp365	总经理	梁熹	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp365	代码	603679	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp365	公司注册地址	四川省成都市双流西南航空港经济开发区双华路三段580号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp365	企业法人营业执照注册号	510122000027231	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp365	公司注册地址邮箱	610207	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp365	公司名称	四川华体照明科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp366	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp366	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp366	证券简称	晶华新材	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp366	法人代表	周晓南	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp366	总经理	周晓南	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp366	代码	603683	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp366	公司注册地址	上海市松江区永丰街道大江路89号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp366	企业法人营业执照注册号	310000000089102	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp366	公司注册地址邮箱	201600	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp366	公司名称	上海晶华胶粘新材料股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp367	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp367	首次注册登记地点	龙岩市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp367	证券简称	龙马环卫	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp367	法人代表	张桂丰	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp367	总经理	张桂潮	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp367	代码	603686	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp367	公司注册地址	福建省龙岩经济开发区	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp367	企业法人营业执照注册号	350800100008357	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp367	公司注册地址邮箱	364028	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp367	公司名称	福建龙马环卫装备股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp368	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp368	首次注册登记地点	江苏省连云港工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp368	证券简称	石英股份	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp368	法人代表	陈士斌	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp368	总经理	陈士斌	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp368	代码	603688	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp368	公司注册地址	江苏省东海县平明镇马河电站东侧	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp368	企业法人营业执照注册号	320700400002955	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp368	公司注册地址邮箱	222342	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp368	公司名称	江苏太平洋石英股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp369	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp369	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp369	证券简称	皖天然气	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp369	法人代表	贾化斌	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp369	总经理	姚礼进	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp369	代码	603689	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp369	公司注册地址	安徽省合肥市包河工业园大连路9号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp369	企业法人营业执照注册号	340000400002674	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp369	公司注册地址邮箱	230051	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp369	公司名称	安徽省天然气开发股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp370	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp370	首次注册登记地点	上海市工商行政管理局闵行分局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp370	证券简称	至纯科技	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp370	法人代表	蒋渊	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp370	总经理	蒋渊	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp370	代码	603690	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp370	公司注册地址	上海市闵行区紫海路170号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp370	企业法人营业执照注册号	310112000278119	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp370	公司注册地址邮箱	200241	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp370	公司名称	上海至纯洁净系统科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp371	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp371	首次注册登记地点	泉州市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp371	证券简称	安记食品	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp371	法人代表	林肖芳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp371	总经理	林肖芳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp371	代码	603696	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp371	公司注册地址	福建省泉州市清濛科技工业区4-9(A)(美泰路)	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp371	企业法人营业执照注册号	350500400029518	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp371	公司注册地址邮箱	362005	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp371	公司名称	安记食品股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp372	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp372	首次注册登记地点	北京市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp372	证券简称	航天工程	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp372	法人代表	唐国宏	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp372	总经理	姜从斌	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp372	代码	603698	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp372	公司注册地址	北京经济技术开发区路东区经海四路141号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp372	企业法人营业执照注册号	110302010302318	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp372	公司注册地址邮箱	101111	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp372	公司名称	航天长征化学工程股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp373	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp373	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp373	证券简称	纽威股份	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp373	法人代表	王保庆	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp373	总经理	陆斌	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp373	代码	603699	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp373	公司注册地址	江苏省苏州市苏州高新区泰山路666号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp373	企业法人营业执照注册号	320500400014502	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp373	公司注册地址邮箱	215129	property	2017-10-24 10:52:16	2017-10-24 10:52:16
